doi,title,text
10.1016/j.cognition.2005.04.007,"Language-experience facilitates discrimination of /d-
                  
               / in monolingual and bilingual acquisition of English ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050822', '$': '2005-08-22'}}}}"
10.1016/j.cognition.2005.04.008,Multi-stage mental process for economic choice in capuchins ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050725', '$': '2005-07-25'}}}}"
10.1016/j.cognition.2005.04.009,Knowing what a novel word is not: Two-year-olds ‘listen through’ ambiguous adjectives in fluent speech ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050825', '$': '2005-08-25'}}}}"
10.1016/j.cognition.2005.04.010,Infants' ability to use luminance information to individuate objects ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050822', '$': '2005-08-22'}}}}"
10.1016/j.cognition.2005.05.001,Erratum to ‘Horizontal and vertical Simon effect: different underlying mechanisms?’ [Cognition 96 (2005) B33–43]☆,"serial JL 271061 291210 291723 291726 291738 291743 291782 31 Cognition COGNITION 2005-06-20 2005-06-20 2010-03-28T22:52:45 1-s2.0-S0010027705000739 S0010-0277(05)00073-9 S0010027705000739 10.1016/j.cognition.2005.05.001 S300 S300.1 FULL-TEXT 1-s2.0-S0010027705X02670 2015-05-14T00:00:22.981292-04:00 0 0 20050701 20050731 2005 2005-06-20T00:00:00Z articleinfo crossmark dco dateupdated tomb dateloaded datesearch indexeddate issuelist volumelist yearnav articletitlenorm authfirstinitialnorm authfirstsurnamenorm cid cids contenttype copyright dateloadedtxt docsubtype doctype doi eid ewtransactionid hubeid issfirst issn issnnorm itemstage itemtransactionid itemweight openaccess openarchive pg pgfirst pii piinorm pubdateend pubdatestart pubdatetxt pubyr sectiontitle sortorder srctitle srctitlenorm srctype volfirst volissue webpdf webpdfpagecount body mmlmath affil articletitle auth authfirstini authfull authlast pubtype alllist content subj ssids 0010-0277 00100277 96 96 3 3 Volume 96, Issue 3 9 b115 b115 200507 July 2005 2005-07-01 2005-07-31 2005 Erratum simple-article err Copyright © 2005 Elsevier B.V. All rights reserved. ERRATUMHORIZONTALVERTICALSIMONEFFECTDIFFERENTUNDERLYINGMECHANISMSCOGNITION962005B3343 VALLESI A 10.1016/j.cognition.2004.11.009 S0010027704002227 VALLESIX2005Xb115 VALLESIX2005Xb115XA item S0010-0277(05)00073-9 S0010027705000739 1-s2.0-S0010027705000739 10.1016/j.cognition.2005.05.001 271061 2010-09-17T05:54:17.121625-04:00 2005-07-01 2005-07-31 1-s2.0-S0010027705000739-main.pdf https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S0010027705000739/MAIN/application/pdf/94be983f5507e07412ca457af4f2b038/main.pdf https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0010027705000739/MAIN/application/pdf/94be983f5507e07412ca457af4f2b038/main.pdf main.pdf pdf true 39658 MAIN 1 1-s2.0-S0010027705000739-main_1.png https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S0010027705000739/PREVIEW/image/png/a3250eef5f2adaae04ded7b78efa8aa3/main_1.png https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0010027705000739/PREVIEW/image/png/a3250eef5f2adaae04ded7b78efa8aa3/main_1.png main_1.png png 26411 849 656 IMAGE-WEB-PDF 1 1-s2.0-S0010027705000739-si2.gif https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S0010027705000739/STRIPIN/image/gif/2f2af0e6984cbab2143aab5a8c684ff4/si2.gif https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0010027705000739/STRIPIN/image/gif/2f2af0e6984cbab2143aab5a8c684ff4/si2.gif si2 si2.gif gif 957 15 300 ALTIMG 1-s2.0-S0010027705000739-si1.gif https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S0010027705000739/STRIPIN/image/gif/11b2554511f77487e85e4884a526053e/si1.gif https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0010027705000739/STRIPIN/image/gif/11b2554511f77487e85e4884a526053e/si1.gif si1 si1.gif gif 974 15 300 ALTIMG COGNIT 1438 S0010-0277(05)00073-9 10.1016/j.cognition.2005.05.001 S0010-0277(04)00222-7 10.1016/j.cognition.2004.11.009 Elsevier B.V. Erratum Erratum to ‘Horizontal and vertical Simon effect: different underlying mechanisms?’ [Cognition 96 (2005) B33–43]☆ Antonino Vallesi Daniela Mapelli Sami Schiff Piero Amodio Carlo Umilta ⁎ carlo.umilta@unipd.it Dipartimento di Piscologia Generale, Universita di Padova, via Venezia 8, 35131 Padova, Italy ⁎ Corresponding author. Tel.: +39 49 827 6610; fax: +39 49 827 6600. The publisher regrets that in the publishing of the above article, the formula for calculating the Lateralized Readiness Potential contained a mistake (p. B37, line 2). The formula should read as follows: [ ( C 3 − C 4 ) right hand − ( C 3 − C 4 ) left hand ] / 2 To be coherent with the text and the figures, the formula should be: [ ( C 3 − C 4 ) left hand − ( C 3 − C 4 ) right hand ] / 2 We apologise for any embarassement caused to the authors due to the above error."
10.1016/j.cognition.2005.05.002,"Identification, situational constraint, and social cognition: Studies in the attribution of moral responsibility ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050808', '$': '2005-08-08'}}}}"
10.1016/j.cognition.2005.05.003,The relative importance of spatial versus temporal structure in the perception of biological motion: An event-related potential study ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050726', '$': '2005-07-26'}}}}"
10.1016/j.cognition.2005.05.004,"Competence and performance in belief-desire reasoning across two cultures: The truth, the whole truth and nothing but the truth about false belief? ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050808', '$': '2005-08-08'}}}}"
10.1016/j.cognition.2005.05.005,When English proposes what Greek presupposes: The cross-linguistic encoding of motion events ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050725', '$': '2005-07-25'}}}}"
10.1016/j.cognition.2005.05.006,The influence of visual experience on the ability to form spatial mental models based on route and survey descriptions ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050725', '$': '2005-07-25'}}}}"
10.1016/j.cognition.2005.05.007,Representational and executive selection resources in ‘theory of mind’: Evidence from compromised belief-desire reasoning in old age ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051108', '$': '2005-11-08'}}}}"
10.1016/j.cognition.2005.06.001,A challenge to current models of past tense inflection: The impact of phonotactics ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050801', '$': '2005-08-01'}}}}"
10.1016/j.cognition.2005.06.002,Guest reviewers ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050722', '$': '2005-07-22'}}}}"
10.1016/j.cognition.2005.06.003,Books Received 2004 ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050725', '$': '2005-07-25'}}}}"
10.1016/j.cognition.2005.06.004,Semantic evaluation of syntactic structure: Evidence from eye movements ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050822', '$': '2005-08-22'}}}}"
10.1016/j.cognition.2005.06.005,Object recognition with severe spatial deficits in Williams syndrome: sparing and breakdown ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050926', '$': '2005-09-26'}}}}"
10.1016/j.cognition.2005.06.006,Unconscious inhibition and facilitation at the objective detection threshold: Replicable and qualitatively different unconscious perceptual effects ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051108', '$': '2005-11-08'}}}}"
10.1016/j.cognition.2005.07.001,The role of prosody in the interpretation of structural ambiguities: A study of anticipatory eye movements ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050912', '$': '2005-09-12'}}}}"
10.1016/j.cognition.2005.07.002,Recent experience affects the strength of structural priming ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050822', '$': '2005-08-22'}}}}"
10.1016/j.cognition.2005.07.003,Are generalised scalar implicatures generated by default? An on-line investigation into the role of context in generating pragmatic inferences ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050822', '$': '2005-08-22'}}}}"
10.1016/j.cognition.2005.07.004,How do young children determine location? Evidence from disorientation tasks ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050926', '$': '2005-09-26'}}}}"
10.1016/j.cognition.2005.07.005,Moral dilemmas and moral rules ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050912', '$': '2005-09-12'}}}}"
10.1016/j.cognition.2005.07.006,Preschoolers favor the creator's label when reasoning about an artifact's function ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050926', '$': '2005-09-26'}}}}"
10.1016/j.cognition.2005.08.001,Calendrical savants: Exceptionality and Practice ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050912', '$': '2005-09-12'}}}}"
10.1016/j.cognition.2005.08.002,Thematic role properties of subjects and objects ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051109', '$': '2005-11-09'}}}}"
10.1016/j.cognition.2005.08.003,From semantics to syntax and back again: Argument structure in the third year of life ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051109', '$': '2005-11-09'}}}}"
10.1016/j.cognition.2005.09.001,Specific phonological impairments in dyslexia revealed by eyetracking ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051108', '$': '2005-11-08'}}}}"
10.1016/j.cognition.2005.09.002,Audio-visual speech perception off the top of the head ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051108', '$': '2005-11-08'}}}}"
10.1016/j.cognition.2005.09.003,Cross-modal interactions in the perception of musical performance ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051109', '$': '2005-11-09'}}}}"
10.1016/j.cognition.2005.09.004,What is the relationship between synaesthesia and visuo-spatial number forms? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051108', '$': '2005-11-08'}}}}"
10.1016/j.cognition.2005.09.005,"Differential developmental trajectories for egocentric, environmental and intrinsic frames of reference in spatial memory ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051215', '$': '2005-12-15'}}}}"
10.1016/j.cognition.2005.09.006,Comparison of confirmation measures ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20060505', '$': '2006-05-05'}}}}"
10.1016/j.cognition.2005.10.001,What does Batman think about SpongeBob? Children's understanding of the fantasy/fantasy distinction ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051121', '$': '2005-11-21'}}}}"
10.1016/j.cognition.2005.10.002,What does syntax say about space? 2-year-olds use sentence structure to learn new prepositions ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051220', '$': '2005-12-20'}}}}"
10.1016/j.cognition.2005.10.003,Agreement and movement: A syntactic analysis of attraction ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051215', '$': '2005-12-15'}}}}"
10.1016/j.cognition.2005.10.004,Enumeration versus multiple object tracking: the case of action video game players ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051215', '$': '2005-12-15'}}}}"
10.1016/j.cognition.2005.10.005,"Five-month-old infants know humans are solid, like inanimate objects ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051219', '$': '2005-12-19'}}}}"
10.1016/j.cognition.2005.10.006,The acquisition of allophonic rules: Statistical learning with linguistic constraints ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051220', '$': '2005-12-20'}}}}"
10.1016/j.cognition.2005.11.001,Information leakage from logically equivalent frames ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051220', '$': '2005-12-20'}}}}"
10.1016/j.cognition.2005.11.002,The role of attention in the facilitation effect and another “inhibition of return” ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20051227', '$': '2005-12-27'}}}}"
