doi,title,text
10.1016/j.cognition.2010.02.004,How decisions evolve: The temporal dynamics of action selection ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100315', '$': '2010-03-15'}}}}"
10.1016/j.cognition.2010.03.001,A reaction time advantage for calculating beliefs over public representations signals domain specificity for ‘theory of mind’ ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100329', '$': '2010-03-29'}}}}"
10.1016/j.cognition.2010.03.002,Behavioral distraction by auditory novelty is not only about novelty: The role of the distracter’s informational value ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100324', '$': '2010-03-24'}}}}"
10.1016/j.cognition.2010.03.003,When do we simulate non-human agents? Dissociating communicative and non-communicative actions ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100330', '$': '2010-03-30'}}}}"
10.1016/j.cognition.2010.03.004,Unattended exposure to components of speech sounds yields same benefits as explicit auditory training ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100325', '$': '2010-03-25'}}}}"
10.1016/j.cognition.2010.03.005,"Semantic context effects when naming Japanese kanji, but not Chinese hànzì ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100324', '$': '2010-03-24'}}}}"
10.1016/j.cognition.2010.03.006,Word frequency as a cue for identifying function words in infancy ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100324', '$': '2010-03-24'}}}}"
10.1016/j.cognition.2010.03.007,The (b)link between creativity and dopamine: Spontaneous eye blink rates predict and dissociate divergent and convergent thinking ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100323', '$': '2010-03-23'}}}}"
10.1016/j.cognition.2010.03.008,How children use examples to make conditional predictions ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100402', '$': '2010-04-02'}}}}"
10.1016/j.cognition.2010.03.009,The Earth is flat when personally significant experiences with the sphericity of the Earth are absent ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100330', '$': '2010-03-30'}}}}"
10.1016/j.cognition.2010.03.010,Shared learning shapes human performance: Transfer effects in task sharing ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100408', '$': '2010-04-08'}}}}"
10.1016/j.cognition.2010.03.011,First words and first memories ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100403', '$': '2010-04-03'}}}}"
10.1016/j.cognition.2010.03.012,Developmental trajectory of number acuity reveals a severe impairment in developmental dyscalculia ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100408', '$': '2010-04-08'}}}}"
10.1016/j.cognition.2010.03.013,Representation of letter position in spelling: Evidence from acquired dysgraphia ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100408', '$': '2010-04-08'}}}}"
10.1016/j.cognition.2010.03.014,"“Some,” and possibly all, scalar inferences are not delayed: Evidence for immediate pragmatic enrichment ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100414', '$': '2010-04-14'}}}}"
10.1016/j.cognition.2010.03.015,Is the ‘naming’ deficit in dyslexia a misnomer? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100421', '$': '2010-04-21'}}}}"
10.1016/j.cognition.2010.03.016,Parafoveal processing during reading is reduced across a morphological boundary ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100420', '$': '2010-04-20'}}}}"
10.1016/j.cognition.2010.04.001,Sentence processing in an artificial language: Learning and using combinatorial constraints ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100428', '$': '2010-04-28'}}}}"
10.1016/j.cognition.2010.04.002,Eye movements and processing difficulty in object relative clauses ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100427', '$': '2010-04-27'}}}}"
10.1016/j.cognition.2010.04.003,Norms inform mental state ascriptions: A rational explanation for the side-effect effect ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100515', '$': '2010-05-15'}}}}"
10.1016/j.cognition.2010.04.004,The role of visual form in lexical access: Evidence from Chinese classifier production ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100520', '$': '2010-05-20'}}}}"
10.1016/j.cognition.2010.04.005,Mirror-image confusions: Implications for representation and processing of object orientation ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100513', '$': '2010-05-13'}}}}"
10.1016/j.cognition.2010.04.006,The intentional mind and the hot hand: Perceiving intentions makes streaks seem likely to continue ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100515', '$': '2010-05-15'}}}}"
10.1016/j.cognition.2010.04.007,Becoming self-directed: Abstract representations support endogenous flexibility in children ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100515', '$': '2010-05-15'}}}}"
10.1016/j.cognition.2010.04.008,Reaching for the unknown: Multiple target encoding and real-time decision-making in a rapid reach task ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100514', '$': '2010-05-14'}}}}"
10.1016/j.cognition.2010.04.009,Corrigendum to “Flexible spatial mapping of different notations of numbers in Chinese readers” [Cognition 106 (3) (2008) 1441–1450],"serial JL 271061 291210 291723 291726 291738 291743 291782 31 Cognition COGNITION 2010-05-21 2010-05-21 2010-11-01T01:33:26 1-s2.0-S0010027710001010 S0010-0277(10)00101-0 S0010027710001010 10.1016/j.cognition.2010.04.009 S300 S300.1 FULL-TEXT 1-s2.0-S0010027710X00087 2015-05-14T00:00:22.981292-04:00 0 0 20100801 20100831 2010 2010-05-21T00:00:00Z articleinfo crossmark dco dateupdated tomb dateloaded datesearch indexeddate issuelist volumelist yearnav articletitlenorm authfirstinitialnorm authfirstsurnamenorm cid cids contenttype copyright dateloadedtxt docsubtype doctype doi eid ewtransactionid hubeid issfirst issn issnnorm itemstage itemtransactionid itemweight openaccess openarchive pg pgfirst pii piinorm pubdateend pubdatestart pubdatetxt pubyr sectiontitle sortorder srctitle srctitlenorm srctype volfirst volissue webpdf webpdfpagecount body affil articletitle auth authfirstini authfull authlast pubtype alllist content subj ssids 0010-0277 00100277 116 116 2 2 Volume 116, Issue 2 14 302 302 201008 August 2010 2010-08-01 2010-08-31 2010 Corrigendum simple-article err Copyright © 2010 Elsevier B.V. All rights reserved. CORRIGENDUMFLEXIBLESPATIALMAPPINGDIFFERENTNOTATIONSNUMBERSINCHINESEREADERSCOGNITION1063200814411450 HUNG Y 10.1016/j.cognition.2007.04.017 S0010027707001242 HUNGX2010X302 HUNGX2010X302XY item S0010-0277(10)00101-0 S0010027710001010 1-s2.0-S0010027710001010 10.1016/j.cognition.2010.04.009 271061 2010-12-11T07:02:12.36702-05:00 2010-08-01 2010-08-31 1-s2.0-S0010027710001010-main.pdf https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S0010027710001010/MAIN/application/pdf/0127be07ce1cf6ae46257cce4c8e5a9c/main.pdf https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0010027710001010/MAIN/application/pdf/0127be07ce1cf6ae46257cce4c8e5a9c/main.pdf main.pdf pdf true 122549 MAIN 1 1-s2.0-S0010027710001010-main_1.png https://s3.amazonaws.com/prod-ucs-content-store-us-east/content/pii:S0010027710001010/PREVIEW/image/png/4638c56f4d01ed83572717456f628505/main_1.png https://s3-eu-west-1.amazonaws.com/prod-ucs-content-store-eu-west/content/pii:S0010027710001010/PREVIEW/image/png/4638c56f4d01ed83572717456f628505/main_1.png main_1.png png 23959 849 656 IMAGE-WEB-PDF 1 COGNIT 2128 S0010-0277(10)00101-0 10.1016/j.cognition.2010.04.009 S0010-0277(07)00124-2 10.1016/j.cognition.2007.04.017 Elsevier B.V. Corrigendum Corrigendum to “Flexible spatial mapping of different notations of numbers in Chinese readers” [Cognition 106 (3) (2008) 1441–1450] Yi-hui Hung a b Daisy L. Hung a b Ovid J.-L. Tzeng b c Denise H. Wu a ⁎ denisewu@cc.ncu.edu.tw a Institute of Cognitive Neuroscience, National Central University, Taoyuan 320, Taiwan, ROC b Institute of Neuroscience, National Yang-Ming University, Taipei 112, Taiwan, ROC c The Institute of Linguistics, Academia Sinica, Taipei 115, Taiwan, ROC ⁎ Corresponding author. Tel.: +886 3 422 7151x65205; fax: +886 3 426 3502. The purpose of this corrigendum is to provide correct information of the affiliations of the first author. Yi-hui Hung was affiliated with both National Central University and National Yang-Ming University when the article was published in 2008. The correct author and affiliation information appears above."
10.1016/j.cognition.2010.04.010,Planning in sentence production: Evidence for the phrase as a default planning scope ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100523', '$': '2010-05-23'}}}}"
10.1016/j.cognition.2010.05.001,A multidimensional scaling analysis of own- and cross-race face spaces ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100523', '$': '2010-05-23'}}}}"
10.1016/j.cognition.2010.05.002,Do gorillas (Gorilla gorilla) and orangutans (Pongo pygmaeus) fail to represent objects in the context of cohesion violations? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100607', '$': '2010-06-07'}}}}"
10.1016/j.cognition.2010.05.003,Core multiplication in childhood ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100526', '$': '2010-05-26'}}}}"
10.1016/j.cognition.2010.05.004,Learning to use words: Event-related potentials index single-shot contextual word learning ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100601', '$': '2010-06-01'}}}}"
10.1016/j.cognition.2010.05.005,The long and the short of it: On the nature and origin of functional overlap between representations of space and time ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100607', '$': '2010-06-07'}}}}"
10.1016/j.cognition.2010.05.006,"Representational momentum for the human body: Awkwardness matters, experience does not ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100526', '$': '2010-05-26'}}}}"
10.1016/j.cognition.2010.05.007,Embodied numerosity: Implicit hand-based representations influence symbolic number processing across cultures ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100531', '$': '2010-05-31'}}}}"
10.1016/j.cognition.2010.05.008,"Thinking about false belief: It’s not just what children say, but how long it takes them to say it ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100612', '$': '2010-06-12'}}}}"
10.1016/j.cognition.2010.05.009,Metacognition of agency across the lifespan ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100608', '$': '2010-06-08'}}}}"
10.1016/j.cognition.2010.05.010,Testing the theory of embodied cognition with subliminal words ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100612', '$': '2010-06-12'}}}}"
10.1016/j.cognition.2010.05.011,Implicit learning as an ability ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100622', '$': '2010-06-22'}}}}"
10.1016/j.cognition.2010.05.012,Learning grammatical categories from distributional cues: Flexible frames for language acquisition ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100617', '$': '2010-06-17'}}}}"
10.1016/j.cognition.2010.05.013,Structural generalizations over consonants and vowels in 11-month-old infants ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100616', '$': '2010-06-16'}}}}"
10.1016/j.cognition.2010.05.014,A step at a time: Preliterate children’s simulation of narrative movement during story comprehension ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100705', '$': '2010-07-05'}}}}"
10.1016/j.cognition.2010.05.015,Impaired artificial grammar learning in agrammatism ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100705', '$': '2010-07-05'}}}}"
10.1016/j.cognition.2010.05.016,Perceptual shift in bilingualism: Brain potentials reveal plasticity in pre-attentive colour perception ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100620', '$': '2010-06-20'}}}}"
10.1016/j.cognition.2010.06.001,On the nature of hand-action representations evoked during written sentence comprehension ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100701', '$': '2010-07-01'}}}}"
10.1016/j.cognition.2010.06.002,Reference frames during the acquisition and development of spatial memories ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20100629', '$': '2010-06-29'}}}}"
