doi,title,text
10.1016/j.cognition.2007.01.011,Discrimination of coronal stops by bilingual adults: The timing and nature of language interaction ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070326', '$': '2007-03-26'}}}}"
10.1016/j.cognition.2007.01.012,Children prefer certain individuals over perfect duplicates ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070301', '$': '2007-03-01'}}}}"
10.1016/j.cognition.2007.01.013,Synesthesia and number cognition in children ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070312', '$': '2007-03-12'}}}}"
10.1016/j.cognition.2007.02.001,Cognate effects in picture naming: Does cross-language activation survive a change of script? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070328', '$': '2007-03-28'}}}}"
10.1016/j.cognition.2007.02.002,Two-year-olds use artist intention to understand drawings ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070327', '$': '2007-03-27'}}}}"
10.1016/j.cognition.2007.02.003,Information integration in multiple cue judgment: A division of labor hypothesis ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070328', '$': '2007-03-28'}}}}"
10.1016/j.cognition.2007.02.004,Scale structure: Processing minimum standard and maximum standard scalar adjectives ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070409', '$': '2007-04-09'}}}}"
10.1016/j.cognition.2007.02.005,Children’s understanding of posterior probability ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070327', '$': '2007-03-27'}}}}"
10.1016/j.cognition.2007.02.006,"Inner speech slips exhibit lexical bias, but not the phonemic similarity effect ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070402', '$': '2007-04-02'}}}}"
10.1016/j.cognition.2007.02.007,Children reorient using the left/right sense of coloured landmarks at 18–24 months ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070326', '$': '2007-03-26'}}}}"
10.1016/j.cognition.2007.02.008,Striving for optimal relevance when answering questions ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070411', '$': '2007-04-11'}}}}"
10.1016/j.cognition.2007.02.009,"On prototypes as defaults (Comment on Connolly, Fodor, Gleitman and Gleitman, 2007) ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070411', '$': '2007-04-11'}}}}"
10.1016/j.cognition.2007.03.001,The attentional cost of inattentional blindness ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070412', '$': '2007-04-12'}}}}"
10.1016/j.cognition.2007.03.002,Differential time-dependent effects of emotion on recollective experience and memory for contextual information ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070423', '$': '2007-04-23'}}}}"
10.1016/j.cognition.2007.03.003,How to learn the natural numbers: Inductive inference and the acquisition of number concepts ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070504', '$': '2007-05-04'}}}}"
10.1016/j.cognition.2007.03.004,Time in the mind: Using space to think about time ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070516', '$': '2007-05-16'}}}}"
10.1016/j.cognition.2007.03.005,Songs as an aid for language acquisition ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070501', '$': '2007-05-01'}}}}"
10.1016/j.cognition.2007.03.006,Anaphoric agreement violation: An ERP analysis of its interpretation ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070418', '$': '2007-04-18'}}}}"
10.1016/j.cognition.2007.03.007,The masked onset priming effect in picture naming ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070417', '$': '2007-04-17'}}}}"
10.1016/j.cognition.2007.03.008,The cognitive locus of distraction by acoustic novelty in the cross-modal oddball task ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070418', '$': '2007-04-18'}}}}"
10.1016/j.cognition.2007.03.009,Inhibition within a reference frame during the interpretation of spatial language ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070420', '$': '2007-04-20'}}}}"
10.1016/j.cognition.2007.03.010,What do you want? How perceivers use cues to make goal inferences about others ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070501', '$': '2007-05-01'}}}}"
10.1016/j.cognition.2007.03.011,"A colorful walk, but is it on the mental number line? Reply to Cohen Kadosh, Tzelgov, and Henik ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070430', '$': '2007-04-30'}}}}"
10.1016/j.cognition.2007.03.012,The cause of infant categorization? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070424', '$': '2007-04-24'}}}}"
10.1016/j.cognition.2007.03.013,Heeding the voice of experience: The role of talker variation in lexical access ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070515', '$': '2007-05-15'}}}}"
10.1016/j.cognition.2007.03.014,Numeric comparison in a visually-guided manual reaching task ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070518', '$': '2007-05-18'}}}}"
10.1016/j.cognition.2007.03.015,The Micro-Category account of analogy ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070523', '$': '2007-05-23'}}}}"
10.1016/j.cognition.2007.04.001,Persistent stress ‘deafness’: The case of French learners of Spanish ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070625', '$': '2007-06-25'}}}}"
10.1016/j.cognition.2007.04.002,An own-race advantage for components as well as configurations in face recognition ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070523', '$': '2007-05-23'}}}}"
10.1016/j.cognition.2007.04.003,Labels can override perceptual categories in early infancy ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070518', '$': '2007-05-18'}}}}"
10.1016/j.cognition.2007.04.004,Mandarin learners use syntactic bootstrapping in verb acquisition ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.005,Perceptual adaptation to non-native speech ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.006,Contextual override of pragmatic anomalies: Evidence from eye movements ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070523', '$': '2007-05-23'}}}}"
10.1016/j.cognition.2007.04.007,Ape metaphysics: Object individuation without language ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.008,An information-based approach to action understanding ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.009,Intrinsic frames of reference and egocentric viewpoints in scene recognition ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070530', '$': '2007-05-30'}}}}"
10.1016/j.cognition.2007.04.010,Gesturing makes learning last ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070611', '$': '2007-06-11'}}}}"
10.1016/j.cognition.2007.04.011,Cognitive control acts locally ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.012,"Older, not younger, children learn more false facts from stories ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070530', '$': '2007-05-30'}}}}"
10.1016/j.cognition.2007.04.013,Visuospatial priming of the mental number line ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070606', '$': '2007-06-06'}}}}"
10.1016/j.cognition.2007.04.014,How grammar can cope with limited short-term memory: Simultaneity and seriality in sign languages ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.015,A colorful walk on the mental number line: Striving for the right direction ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070529', '$': '2007-05-29'}}}}"
10.1016/j.cognition.2007.04.016,More than words: A reply to Malt and Sloman ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070614', '$': '2007-06-14'}}}}"
10.1016/j.cognition.2007.04.017,Flexible spatial mapping of different notations of numbers in Chinese readers ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070618', '$': '2007-06-18'}}}}"
10.1016/j.cognition.2007.04.018,Do development and learning really decrease memory? On similarity and category-based induction in adults and children ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070629', '$': '2007-06-29'}}}}"
10.1016/j.cognition.2007.05.001,Events and the ontology of individuals: Verbs as a source of individuating mass and count nouns ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070619', '$': '2007-06-19'}}}}"
10.1016/j.cognition.2007.05.002,Influences of high and low variability on infant word recognition ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070627', '$': '2007-06-27'}}}}"
10.1016/j.cognition.2007.05.003,Familial patterns and the origins of individual differences in synaesthesia ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070627', '$': '2007-06-27'}}}}"
10.1016/j.cognition.2007.05.004,Both your intention and mine are reflected in the kinematics of my reach-to-grasp movement ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070621', '$': '2007-06-21'}}}}"
10.1016/j.cognition.2007.05.005,The cost of thinking about false beliefs: Evidence from adults’ performance on a non-inferential theory of mind task ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070727', '$': '2007-07-27'}}}}"
10.1016/j.cognition.2007.05.006,Expectation-based syntactic comprehension ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070730', '$': '2007-07-30'}}}}"
10.1016/j.cognition.2007.05.007,The effects of expectancy on inhibition of return ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070627', '$': '2007-06-27'}}}}"
10.1016/j.cognition.2007.05.008,Seductive eyes: Attractiveness and direct gaze increase desire for associated objects ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070628', '$': '2007-06-28'}}}}"
10.1016/j.cognition.2007.05.009,Why Barbie feels heavier than Ken: The influence of size-based expectancies and social cues on the illusory perception of weight ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070627', '$': '2007-06-27'}}}}"
10.1016/j.cognition.2007.05.010,A rose in any other font would not smell as sweet: Effects of perceptual fluency on categorization ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070705', '$': '2007-07-05'}}}}"
10.1016/j.cognition.2007.05.011,Behold the voice of wrath: Cross-modal modulation of visual attention by anger prosody ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070706', '$': '2007-07-06'}}}}"
10.1016/j.cognition.2007.05.012,Coordinating cognition: The costs and benefits of shared gaze during collaborative search ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070706', '$': '2007-07-06'}}}}"
10.1016/j.cognition.2007.05.013,Representation over time: The effects of temporal distance on similarity ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070709', '$': '2007-07-09'}}}}"
10.1016/j.cognition.2007.05.014,Putting motor resonance in perspective ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070726', '$': '2007-07-26'}}}}"
10.1016/j.cognition.2007.06.001,Behavioral speed contagion: Automatic modulation of movement timing by observation of body movements ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070705', '$': '2007-07-05'}}}}"
10.1016/j.cognition.2007.06.002,Conflict monitoring in dual process theories of thinking ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070712', '$': '2007-07-12'}}}}"
10.1016/j.cognition.2007.06.003,"Holistic or compositional representation of two-digit numbers? Evidence from the distance, magnitude, and SNARC effects in a number-matching task ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070820', '$': '2007-08-20'}}}}"
10.1016/j.cognition.2007.06.004,Calibrating the mental number line ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070802', '$': '2007-08-02'}}}}"
10.1016/j.cognition.2007.06.005,Newborns’ face recognition over changes in viewpoint ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070806', '$': '2007-08-06'}}}}"
10.1016/j.cognition.2007.06.006,Which children benefit from letter names in learning letter sounds? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070809', '$': '2007-08-09'}}}}"
10.1016/j.cognition.2007.06.007,The psychology of meta-ethics: Exploring objectivism ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070809', '$': '2007-08-09'}}}}"
10.1016/j.cognition.2007.06.008,"Category contingent aftereffects for faces of different races, ages and species ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070817', '$': '2007-08-17'}}}}"
10.1016/j.cognition.2007.06.009,Tic Tac TOE: Effects of predictability and importance on acoustic prominence in language production ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070813', '$': '2007-08-13'}}}}"
10.1016/j.cognition.2007.06.010,Infants rapidly learn word-referent mappings via cross-situational statistics ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070809', '$': '2007-08-09'}}}}"
10.1016/j.cognition.2007.07.001,Individual differences in category learning: Sometimes less working memory capacity is better than more ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070817', '$': '2007-08-17'}}}}"
10.1016/j.cognition.2007.07.002,The developmental course of lexical tone perception in the first year of life ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070820', '$': '2007-08-20'}}}}"
10.1016/j.cognition.2007.07.003,"Your divided attention, please! The maintenance of multiple attentional control sets over distinct regions in space ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070824', '$': '2007-08-24'}}}}"
10.1016/j.cognition.2007.07.004,"More than words, but still not categorization ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070823', '$': '2007-08-23'}}}}"
10.1016/j.cognition.2007.07.005,Segmenting dynamic human action via statistical structure ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20071126', '$': '2007-11-26'}}}}"
10.1016/j.cognition.2007.07.006,Parallel non-verbal enumeration is constrained by a set-based limit ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070829', '$': '2007-08-29'}}}}"
10.1016/j.cognition.2007.07.007,How many hindsight biases are there? ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070830', '$': '2007-08-30'}}}}"
10.1016/j.cognition.2007.07.008,Preschool children’s use of cues to generic meaning ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070831', '$': '2007-08-31'}}}}"
10.1016/j.cognition.2007.07.009,Young infants’ actions reveal their developing knowledge of support variables: Converging evidence for violation-of-expectation findings ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070907', '$': '2007-09-07'}}}}"
10.1016/j.cognition.2007.07.010,Word order and information status in child language ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20070831', '$': '2007-08-31'}}}}"
