doi,title,text
10.1016/j.cognition.2003.09.014,An L1-script-transfer-effect fallacy: a rejoinder to Wang et al. (2003) ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040412', '$': '2004-04-12'}}}}"
10.1016/j.cognition.2003.09.015,Syntax or semantics? Response to Lidz et al. ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040412', '$': '2004-04-12'}}}}"
10.1016/j.cognition.2003.10.001,"
               Six does not just mean a lot: preschoolers see number words as specific ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20031211', '$': '2003-12-11'}}}}"
10.1016/j.cognition.2003.10.002,The semantics and acquisition of number words: integrating linguistic and developmental perspectives ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20031207', '$': '2003-12-07'}}}}"
10.1016/j.cognition.2003.10.003,"Semantics, cross-cultural style ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20031127', '$': '2003-11-27'}}}}"
10.1016/j.cognition.2003.10.004,The ontogeny of face identity I. Eight- to 21-week-old infants use internal and external face features in identity,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040114', '$': '2004-01-14'}}}}"
10.1016/j.cognition.2003.10.005,Assessing automaticity in audiovisual speech integration: evidence from the speeded classification task ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040107', '$': '2004-01-07'}}}}"
10.1016/j.cognition.2003.10.006,Spatial categories and the estimation of location ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040106', '$': '2004-01-06'}}}}"
10.1016/j.cognition.2003.10.007,Baby hands that move to the rhythm of language: hearing babies acquiring sign languages babble silently on the hands ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20031230', '$': '2003-12-30'}}}}"
10.1016/j.cognition.2003.10.008,Contributions of memory circuits to language: the declarative/procedural model ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040120', '$': '2004-01-20'}}}}"
10.1016/j.cognition.2003.10.009,Age-of-acquisition effects in visual word recognition: evidence from expert vocabularies ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040203', '$': '2004-02-03'}}}}"
10.1016/j.cognition.2003.10.010,Bodies capture attention when nothing is expected ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040121', '$': '2004-01-21'}}}}"
10.1016/j.cognition.2003.10.011,Dorsal and ventral streams: a framework for understanding aspects of the functional anatomy of language ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040203', '$': '2004-02-03'}}}}"
10.1016/j.cognition.2003.10.012,Towards an auditory account of speech rhythm: application of a model of the auditory ‘primal sketch’ to two multi-language corpora ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040316', '$': '2004-03-16'}}}}"
10.1016/j.cognition.2003.10.013,Anticipatory spatial representation of 3D regions explored by sighted observers and a deaf-and-blind-observer ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040316', '$': '2004-03-16'}}}}"
10.1016/j.cognition.2003.10.014,Language and writing systems are both important in learning to read: a reply to Yamada ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040327', '$': '2004-03-27'}}}}"
10.1016/j.cognition.2003.10.015,Putting the bits together: an information theoretical perspective on morphological processing ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040412', '$': '2004-04-12'}}}}"
10.1016/j.cognition.2003.11.001,Towards a new functional anatomy of language ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040106', '$': '2004-01-06'}}}}"
10.1016/j.cognition.2003.11.002,Lesion analysis of the brain areas involved in language comprehension ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040211', '$': '2004-02-11'}}}}"
10.1016/j.cognition.2003.11.003,Amodal processing of visual speech as revealed by priming ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040221', '$': '2004-02-21'}}}}"
10.1016/j.cognition.2003.11.004,Developmental dyscalculia and basic numerical capacities: a study of 8–9-year-old students ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040316', '$': '2004-03-16'}}}}"
10.1016/j.cognition.2003.11.005,Nine-month-olds extract structural principles required for natural language ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040410', '$': '2004-04-10'}}}}"
10.1016/j.cognition.2003.12.001,Geometric determinants of human spatial memory ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040408', '$': '2004-04-08'}}}}"
10.1016/j.cognition.2003.12.002,"Learning antecedents for anaphoric one
             ","{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040412', '$': '2004-04-12'}}}}"
10.1016/j.cognition.2003.12.003,Learning the unlearnable: the role of missing evidence ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040412', '$': '2004-04-12'}}}}"
10.1016/j.cognition.2003.12.004,Pulling out the intentional structure of action: the relation between action processing and action production in infancy ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20040416', '$': '2004-04-16'}}}}"
10.1016/j.cognition.2003.12.005,Folkbiology of freshwater fish ,"{'xocs:doc': {'xocs:meta': {'xocs:open-access': {'xocs:oa-article-status': {'@is-open-access': '0', '@is-open-archive': '0'}}, 'xocs:available-online-date': {'@yyyymmdd': '20050801', '$': '2005-08-01'}}}}"
